YIN,1.99596016E-9,0x92B76D12938D3a27b3ae693A3DE4FdDeE94DE192,0,1
2,2.4949999E-11,0x733a8bC96FF10913044D5FB59EAFe02d6efAAe80,0,1
YIN,1.26669039E-10,0x06f6a7aF6ba2892066BD216C2401a05115BEC6c1,0,1
KONG,9.979004095E-9,0x45b77784ade344D63ccD744228c21d8d6bf049d5,0,1
JES,9.95271206965E-7,0xA8bB4F4E87b10293817FA319c145C4Abdd0048b6,0,1
FETS,9.97999E-13,0xAF6a32C8d548DdFe82429D986df74536885f8449,0,1
BEAR,4.98999501998E-7,0xC04C49Ee3320c2b3543f0FbB09B563f38E828Ceb,0,0
